,Squad,Comp,Player,Pos,Age,MP,Starts_Playing_Time,Min_Playing_Time,Mins_Per_90_Playing_Time,Gls,Ast,G_minus_PK,PK,PKatt,CrdY,CrdR,Gls_Per_Minutes,Ast_Per_Minutes,G+A_Per_Minutes,G_minus_PK_Per_Minutes,G+A_minus_PK_Per_Minutes,MP_Playing_Time
2,2022 Japan,WCQ — AFC M,Yuto Nagatomo,DF,35.0,14.0,14,1110.0,12.3,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.08,0.16,0.24,0.08,0.24,
3,2022 Japan,WCQ — AFC M,Takumi Minamino,"MF,FW",27.0,15.0,14,1076.0,12.0,10.0,4.0,9.0,1.0,1.0,0.0,0.0,0.84,0.33,1.17,0.75,1.09,
4,2022 Japan,WCQ — AFC M,Wataru Endo,MF,28.0,13.0,13,1117.0,12.4,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.08,0.0,0.08,0.08,0.08,
5,2022 Japan,WCQ — AFC M,Junya Ito,"MF,FW",28.0,14.0,12,1067.0,11.9,6.0,7.0,6.0,0.0,0.0,2.0,0.0,0.51,0.59,1.1,0.51,1.1,
6,2022 Japan,WCQ — AFC M,Yuya Osako,FW,31.0,11.0,11,885.0,9.8,10.0,2.0,8.0,2.0,2.0,0.0,0.0,1.02,0.2,1.22,0.81,1.02,
7,2022 Japan,WCQ — AFC M,Hiroki Sakai,"DF,MF",31.0,10.0,10,821.0,9.1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.33,
8,2022 Japan,WCQ — AFC M,Gaku Shibasaki,"MF,DF",29.0,11.0,9,757.0,8.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
9,2022 Japan,WCQ — AFC M,Takehiro Tomiyasu,DF,23.0,8.0,8,700.0,7.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.13,
10,2022 Japan,WCQ — AFC M,Hidemasa Morita,MF,26.0,10.0,8,659.0,7.3,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.27,0.0,0.27,0.27,0.27,
11,2022 Japan,WCQ — AFC M,Ao Tanaka,MF,23.0,7.0,6,547.0,6.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16,
12,2022 Japan,WCQ — AFC M,Miki Yamane,DF,28.0,6.0,6,525.0,5.8,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.34,0.0,0.34,
13,2022 Japan,WCQ — AFC M,Daichi Kamada,"MF,FW",25.0,8.0,5,462.0,5.1,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.58,0.39,0.97,0.58,0.97,
14,2022 Japan,WCQ — AFC M,Genki Haraguchi,MF,30.0,14.0,5,445.0,4.9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.2,0.4,
15,2022 Japan,WCQ — AFC M,Takuma Asano,"MF,FW",27.0,11.0,4,432.0,4.8,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.62,0.21,0.83,0.62,0.83,
16,2022 Japan,WCQ — AFC M,Ko Itakura,DF,25.0,4.0,4,360.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.25,0.0,0.25,0.25,0.25,
17,2022 Japan,WCQ — AFC M,Naomichi Ueda,DF,27.0,4.0,3,315.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18,2022 Japan,WCQ — AFC M,Kento Hashimoto,MF,28.0,5.0,3,298.0,3.3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3,0.0,0.3,0.3,0.3,
19,2022 Japan,WCQ — AFC M,Shogo Taniguchi,DF,30.0,4.0,3,287.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20,2022 Japan,WCQ — AFC M,Eiji Kawashima,GK,38.0,3.0,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21,2022 Japan,WCQ — AFC M,Shoya Nakajima,MF,27.0,4.0,3,245.0,2.7,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.37,0.73,1.1,0.37,1.1,
22,2022 Japan,WCQ — AFC M,Kyogo Furuhashi,MF,27.0,9.0,2,340.0,3.8,3.0,2.0,3.0,0.0,0.0,1.0,0.0,0.79,0.53,1.32,0.79,1.32,
23,2022 Japan,WCQ — AFC M,Ryoya Ogawa,DF,25.0,3.0,2,209.0,2.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.0,0.43,
24,2022 Japan,WCQ — AFC M,Shinnosuke Nakatani,DF,25.0,3.0,2,208.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
25,2022 Japan,WCQ — AFC M,Takefusa Kubo,"MF,FW",20.0,6.0,2,204.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26,2022 Japan,WCQ — AFC M,Ritsu Doan,MF,23.0,4.0,2,189.0,2.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.48,0.0,0.48,
27,2022 Japan,WCQ — AFC M,Hayao Kawabe,MF,26.0,2.0,2,180.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.5,1.0,
28,2022 Japan,WCQ — AFC M,Gen Shoji,DF,29.0,2.0,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
29,2022 Japan,WCQ — AFC M,Kensuke Nagai,FW,32.0,3.0,2,166.0,1.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.54,0.0,0.54,0.54,0.54,
30,2022 Japan,WCQ — AFC M,Yuta Nakayama,DF,24.0,8.0,1,237.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
31,2022 Japan,WCQ — AFC M,Sei Muroya,DF,27.0,3.0,1,150.0,1.7,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0.0,1.2,
32,2022 Japan,WCQ — AFC M,Kaoru Mitoma,FW,24.0,3.0,1,142.0,1.6,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.27,0.63,1.9,1.27,1.9,
33,2022 Japan,WCQ — AFC M,Tatsuhiro Sakamoto,MF,25.0,2.0,1,135.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.0,0.67,
34,2022 Japan,WCQ — AFC M,Ayase Ueda,FW,23.0,2.0,1,117.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
35,2022 Japan,WCQ — AFC M,Ken Matsubara,DF,28.0,1.0,1,90.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,
36,2022 Japan,WCQ — AFC M,Ado Onaiwu,FW,26.0,2.0,1,86.0,1.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,3.14,0.0,3.14,2.09,2.09,
37,2022 Japan,WCQ — AFC M,Sho Sasaki,DF,32.0,3.0,1,86.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.05,0.0,1.05,1.05,1.05,
38,2022 Japan,WCQ — AFC M,Reo Hatate,MF,24.0,1.0,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
39,2022 Japan,WCQ — AFC M,Daizen Maeda,"FW,MF",24.0,2.0,0,56.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40,2022 Japan,WCQ — AFC M,Koki Anzai,DF,26.0,1.0,0,34.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
41,2022 Japan,WCQ — AFC M,Sho Inagaki,MF,30.0,1.0,0,28.0,0.3,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6.43,0.0,6.43,6.43,6.43,
42,2022 Japan,WCQ — AFC M,Shinnosuke Hatanaka,DF,26.0,1.0,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
43,2022 Japan,WCQ — AFC M,Musashi Suzuki,"FW,MF",27.0,2.0,0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
44,2022 Japan,WCQ — AFC M,Hotaru Yamaguchi,MF,31.0,1.0,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
45,2022 Japan,WCQ — AFC M,Keita Endo,MF,24.0,0.0,0,,,,,,,,,,,,,,,
46,2022 Japan,WCQ — AFC M,Ataru Esaka,"FW,MF",29.0,0.0,0,,,,,,,,,,,,,,,
47,2022 Japan,WCQ — AFC M,Daiki Hashioka,"DF,MF",22.0,0.0,0,,,,,,,,,,,,,,,
48,2022 Japan,WCQ — AFC M,Daichi Hayashi,FW,24.0,0.0,0,,,,,,,,,,,,,,,
49,2022 Japan,WCQ — AFC M,Daiya Maekawa,GK,27.0,0.0,0,,,,,,,,,,,,,,,
50,2022 Japan,WCQ — AFC M,Koji Miyoshi,"FW,MF",24.0,0.0,0,,,,,,,,,,,,,,,
51,2022 Japan,WCQ — AFC M,Kosuke Nakamura,GK,26.0,0.0,0,,,,,,,,,,,,,,,
52,2022 Japan,WCQ — AFC M,Shusaku Nishikawa,GK,35.0,0.0,0,,,,,,,,,,,,,,,
53,2022 Japan,WCQ — AFC M,Daniel Schmidt,GK,29.0,0.0,0,,,,,,,,,,,,,,,
54,2022 Japan,WCQ — AFC M,Yukinari Sugawara,"DF,FW",21.0,0.0,0,,,,,,,,,,,,,,,
55,2022 Japan,WCQ — AFC M,Kosei Tani,GK,21.0,0.0,0,,,,,,,,,,,,,,,
56,2022 Japan,WCQ — AFC M,Yasuto Wakizaka,MF,26.0,0.0,0,,,,,,,,,,,,,,,
0,2022 Spain,WCQ — UEFA M,Unai Simón,GK,24.0,8.0,8,703.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,2022 Spain,WCQ — UEFA M,Ferrán Torres,FW,21.0,6.0,6,490.0,5.4,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.73,0.0,0.73,0.73,0.73,
2,2022 Spain,WCQ — UEFA M,Álvaro Morata,FW,29.0,7.0,6,488.0,5.4,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.37,0.18,0.55,0.37,0.55,
3,2022 Spain,WCQ — UEFA M,Sergio Busquets,MF,33.0,6.0,5,443.0,4.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
4,2022 Spain,WCQ — UEFA M,Koke,MF,30.0,5.0,5,415.0,4.6,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.0,0.43,
5,2022 Spain,WCQ — UEFA M,Eric García,DF,21.0,5.0,5,414.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6,2022 Spain,WCQ — UEFA M,Aymeric Laporte,DF,27.0,5.0,5,405.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7,2022 Spain,WCQ — UEFA M,Marcos Llorente,"DF,MF",27.0,6.0,4,397.0,4.4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.45,0.0,0.45,
8,2022 Spain,WCQ — UEFA M,Jordi Alba,DF,32.0,4.0,4,360.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,
9,2022 Spain,WCQ — UEFA M,Carlos Soler,MF,25.0,4.0,4,303.0,3.4,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.59,0.0,0.59,0.59,0.59,
10,2022 Spain,WCQ — UEFA M,Iñigo Martínez,DF,30.0,5.0,3,358.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
11,2022 Spain,WCQ — UEFA M,Dani Olmo,"FW,MF",23.0,5.0,3,311.0,3.5,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.58,0.29,0.87,0.58,0.87,
12,2022 Spain,WCQ — UEFA M,César Azpilicueta,DF,32.0,5.0,3,305.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13,2022 Spain,WCQ — UEFA M,Rodri,MF,25.0,6.0,3,287.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14,2022 Spain,WCQ — UEFA M,José Luis Gayà,DF,26.0,3.0,3,253.0,2.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.36,0.0,0.36,0.36,0.36,
15,2022 Spain,WCQ — UEFA M,Pablo Sarabia,FW,29.0,5.0,3,239.0,2.7,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.75,0.0,0.75,0.38,0.38,
16,2022 Spain,WCQ — UEFA M,Pedri,MF,19.0,3.0,2,184.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.49,0.0,0.49,
17,2022 Spain,WCQ — UEFA M,Gavi,MF,17.0,2.0,2,152.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18,2022 Spain,WCQ — UEFA M,Raúl de Tomás,FW,27.0,2.0,2,114.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19,2022 Spain,WCQ — UEFA M,Pablo Fornals,FW,25.0,3.0,1,114.0,1.3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.79,0.79,1.58,0.79,1.58,
20,2022 Spain,WCQ — UEFA M,Dani Carvajal,DF,30.0,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
21,2022 Spain,WCQ — UEFA M,Abel Ruiz,FW,22.0,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22,2022 Spain,WCQ — UEFA M,Pau Torres,DF,25.0,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23,2022 Spain,WCQ — UEFA M,Gerard Moreno,FW,29.0,2.0,1,86.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.05,0.0,1.05,1.05,1.05,
24,2022 Spain,WCQ — UEFA M,Sergio Reguilón,DF,25.0,1.0,1,85.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
25,2022 Spain,WCQ — UEFA M,Fabián Ruiz Peña,MF,25.0,2.0,1,76.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26,2022 Spain,WCQ — UEFA M,Bryan,FW,20.0,2.0,1,72.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27,2022 Spain,WCQ — UEFA M,Sergio Canales,FW,30.0,2.0,1,72.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28,2022 Spain,WCQ — UEFA M,Pedro Porro,DF,22.0,1.0,1,64.0,0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
29,2022 Spain,WCQ — UEFA M,Sergio Ramos,DF,35.0,2.0,1,50.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
30,2022 Spain,WCQ — UEFA M,Diego Llorente,DF,28.0,1.0,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
31,2022 Spain,WCQ — UEFA M,Rodrigo,"FW,MF",30.0,2.0,0,66.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
32,2022 Spain,WCQ — UEFA M,Adama Traoré,"FW,MF",26.0,2.0,0,60.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
33,2022 Spain,WCQ — UEFA M,Thiago Alcántara,MF,30.0,2.0,0,56.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
34,2022 Spain,WCQ — UEFA M,Mikel Merino,MF,25.0,3.0,0,54.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.67,0.0,1.67,
35,2022 Spain,WCQ — UEFA M,Raúl Albiol,DF,36.0,2.0,0,50.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36,2022 Spain,WCQ — UEFA M,Mikel Oyarzabal,"FW,MF",24.0,2.0,0,37.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37,2022 Spain,WCQ — UEFA M,Brais Méndez,MF,25.0,3.0,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
38,2022 Spain,WCQ — UEFA M,Robert Sánchez,GK,24.0,1.0,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
39,2022 Spain,WCQ — UEFA M,Brahim Díaz,MF,22.0,0.0,0,,,,,,,,,,,,,,,
40,2022 Spain,WCQ — UEFA M,David de Gea,GK,31.0,0.0,0,,,,,,,,,,,,,,,
0,2022 Belgium,WCQ — UEFA M,Jason Denayer,DF,26.0,7.0,6,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,2022 Belgium,WCQ — UEFA M,Toby Alderweireld,DF,32.0,6.0,6,532.0,5.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.17,
2,2022 Belgium,WCQ — UEFA M,Thibaut Courtois,GK,29.0,5.0,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3,2022 Belgium,WCQ — UEFA M,Hans Vanaken,"MF,FW",29.0,5.0,5,440.0,4.9,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.61,0.82,1.43,0.61,1.43,
4,2022 Belgium,WCQ — UEFA M,Jan Vertonghen,DF,34.0,6.0,5,429.0,4.8,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
5,2022 Belgium,WCQ — UEFA M,Timothy Castagne,"MF,DF",26.0,6.0,5,426.0,4.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
6,2022 Belgium,WCQ — UEFA M,Youri Tielemans,MF,24.0,5.0,4,370.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7,2022 Belgium,WCQ — UEFA M,Axel Witsel,MF,33.0,4.0,4,360.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.25,0.0,0.25,0.25,0.25,
8,2022 Belgium,WCQ — UEFA M,Kevin De Bruyne,"FW,MF",30.0,4.0,4,352.0,3.9,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.51,0.51,1.02,0.51,1.02,
9,2022 Belgium,WCQ — UEFA M,Romelu Lukaku,FW,28.0,4.0,4,333.0,3.7,5.0,1.0,4.0,1.0,1.0,2.0,0.0,1.35,0.27,1.62,1.08,1.35,
10,2022 Belgium,WCQ — UEFA M,Thomas Meunier,MF,30.0,4.0,4,325.0,3.6,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.55,0.0,0.55,
11,2022 Belgium,WCQ — UEFA M,Dedryck Boyata,DF,31.0,4.0,3,315.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12,2022 Belgium,WCQ — UEFA M,Leandro Trossard,FW,27.0,7.0,3,299.0,3.3,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.6,0.3,0.9,0.6,0.9,
13,2022 Belgium,WCQ — UEFA M,Thorgan Hazard,MF,28.0,4.0,3,291.0,3.2,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.62,0.31,0.93,0.62,0.93,
14,2022 Belgium,WCQ — UEFA M,Eden Hazard,FW,31.0,4.0,3,237.0,2.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.38,0.38,0.76,0.38,0.76,
15,2022 Belgium,WCQ — UEFA M,Yannick Carrasco,MF,28.0,3.0,3,208.0,2.3,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.43,0.87,1.3,0.43,1.3,
16,2022 Belgium,WCQ — UEFA M,Leander Dendoncker,MF,26.0,7.0,2,264.0,2.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
17,2022 Belgium,WCQ — UEFA M,Alexis Saelemaekers,MF,22.0,5.0,2,243.0,2.7,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.37,0.37,0.74,0.37,0.74,
18,2022 Belgium,WCQ — UEFA M,Koen Casteels,GK,29.0,2.0,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19,2022 Belgium,WCQ — UEFA M,Dries Mertens,FW,34.0,3.0,2,164.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20,2022 Belgium,WCQ — UEFA M,Dennis Praet,MF,27.0,2.0,2,160.0,1.8,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.13,0.56,1.69,1.13,1.69,
21,2022 Belgium,WCQ — UEFA M,Michy Batshuayi,FW,28.0,3.0,2,156.0,1.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.58,0.58,1.15,0.58,1.15,
22,2022 Belgium,WCQ — UEFA M,Christian Benteke,FW,31.0,4.0,1,141.0,1.6,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.28,0.64,1.91,1.28,1.91,
23,2022 Belgium,WCQ — UEFA M,Dodi Lukebakio,FW,24.0,3.0,1,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
24,2022 Belgium,WCQ — UEFA M,Simon Mignolet,GK,33.0,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
25,2022 Belgium,WCQ — UEFA M,Arthur Theate,DF,21.0,1.0,1,84.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26,2022 Belgium,WCQ — UEFA M,Jeremy Doku,FW,19.0,1.0,1,76.0,0.8,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.18,2.37,3.55,1.18,3.55,
27,2022 Belgium,WCQ — UEFA M,Charles De Ketelaere,FW,20.0,2.0,1,66.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28,2022 Belgium,WCQ — UEFA M,Divock Origi,FW,26.0,2.0,1,66.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
29,2022 Belgium,WCQ — UEFA M,Nacer Chadli,MF,32.0,1.0,1,55.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
30,2022 Belgium,WCQ — UEFA M,Thomas Vermaelen,DF,36.0,1.0,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
31,2022 Belgium,WCQ — UEFA M,Thomas Foket,"DF,MF",27.0,3.0,0,67.0,0.7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.34,0.0,1.34,1.34,1.34,
32,2022 Belgium,WCQ — UEFA M,Dante Vanzeir,"FW,MF",23.0,1.0,0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
33,2022 Belgium,WCQ — UEFA M,Albert Sambi Lokonga,MF,22.0,1.0,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
34,2022 Belgium,WCQ — UEFA M,Adnan Januzaj,"FW,MF",26.0,1.0,0,14.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.43,6.43,0.0,6.43,
35,2022 Belgium,WCQ — UEFA M,Wout Faes,DF,23.0,0.0,0,,,,,,,,,,,,,,,
36,2022 Belgium,WCQ — UEFA M,Thomas Kaminski,GK,29.0,0.0,0,,,,,,,,,,,,,,,
37,2022 Belgium,WCQ — UEFA M,Brandon Mechele,DF,29.0,0.0,0,,,,,,,,,,,,,,,
38,2022 Belgium,WCQ — UEFA M,Matz Sels,GK,29.0,0.0,0,,,,,,,,,,,,,,,
39,2022 Belgium,WCQ — UEFA M,Zinho Vanheusden,DF,22.0,0.0,0,,,,,,,,,,,,,,,
40,2022 Belgium,WCQ — UEFA M,Yari Verschaeren,MF,20.0,0.0,0,,,,,,,,,,,,,,,
0,2022 Canada,WCQ — CONCACAF M,Alistair Johnston,DF,23.0,19.0,15,1375.0,15.3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07,0.07,0.13,0.07,0.13,
1,2022 Canada,WCQ — CONCACAF M,Jonathan David,"FW,MF",22.0,18.0,15,1332.0,14.8,9.0,3.0,8.0,1.0,1.0,0.0,0.0,0.61,0.2,0.81,0.54,0.74,
2,2022 Canada,WCQ — CONCACAF M,Stephen Eustáquio,MF,25.0,17.0,15,1327.0,14.7,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14,0.14,0.0,0.14,
3,2022 Canada,WCQ — CONCACAF M,Milan Borjan,GK,34.0,14.0,14,1260.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4,2022 Canada,WCQ — CONCACAF M,Richie Laryea,"MF,DF",27.0,16.0,14,1200.0,13.3,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.07,0.15,0.23,0.07,0.23,
5,2022 Canada,WCQ — CONCACAF M,Tajon Buchanan,"MF,FW",22.0,17.0,12,1123.0,12.5,3.0,4.0,3.0,0.0,0.0,3.0,0.0,0.24,0.32,0.56,0.24,0.56,
6,2022 Canada,WCQ — CONCACAF M,Alphonso Davies,"FW,MF",21.0,13.0,12,1051.0,11.7,4.0,8.0,3.0,1.0,1.0,1.0,0.0,0.34,0.69,1.03,0.26,0.94,
7,2022 Canada,WCQ — CONCACAF M,Cyle Larin,FW,26.0,16.0,12,1001.0,11.1,13.0,0.0,12.0,1.0,1.0,0.0,0.0,1.17,0.0,1.17,1.08,1.08,
8,2022 Canada,WCQ — CONCACAF M,Sam Adekugbe,"DF,MF",27.0,18.0,11,1110.0,12.3,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.08,0.16,0.24,0.08,0.24,
